date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2023-02-15,Sylhet,Maulvibazar,Maulavibazar Sadar,24.491369,91.763765,cereals and tubers,Rice (coarse),KG,forecast,Retail,BDT,0.0,0.0
2023-02-15,Sylhet,Maulvibazar,Maulavibazar Sadar,24.491369,91.763765,cereals and tubers,Wheat flour,KG,forecast,Retail,BDT,0.0,0.0
2023-02-15,Sylhet,Maulvibazar,Maulavibazar Sadar,24.491369,91.763765,pulses and nuts,Lentils (masur),KG,forecast,Retail,BDT,0.0,0.0
2023-02-15,Sylhet,Sunamganj,Sunamgonj Sadar,25.072282,91.400318,cereals and tubers,Rice (coarse),KG,forecast,Retail,BDT,0.0,0.0
2023-02-15,Sylhet,Sunamganj,Sunamgonj Sadar,25.072282,91.400318,cereals and tubers,Wheat flour,KG,forecast,Retail,BDT,0.0,0.0
2023-02-15,Sylhet,Sunamganj,Sunamgonj Sadar,25.072282,91.400318,oil and fats,Oil (palm),L,forecast,Retail,BDT,0.0,0.0
2023-02-15,Sylhet,Sunamganj,Sunamgonj Sadar,25.072282,91.400318,pulses and nuts,Lentils (masur),KG,forecast,Retail,BDT,0.0,0.0
2023-02-15,Sylhet,Sylhet,Sylhet Sadar,24.890531,91.871936,cereals and tubers,Wheat flour,KG,forecast,Retail,BDT,0.0,0.0
2023-02-15,Sylhet,Sylhet,Sylhet Sadar,24.890531,91.871936,oil and fats,Oil (palm),L,forecast,Retail,BDT,0.0,0.0
2023-02-15,Sylhet,Sylhet,Sylhet Sadar,24.890531,91.871936,pulses and nuts,Lentils (masur),KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Barisal,Barguna,Barguna Sadar,22.161255,90.120285,oil and fats,Oil (palm),L,forecast,Retail,BDT,0.0,0.0
2023-03-15,Barisal,Barguna,Barguna Sadar,22.161255,90.120285,pulses and nuts,Lentils (masur),KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Barisal,Barisal,Barisal Sadar,22.71225,90.360876,cereals and tubers,Rice (coarse),KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Barisal,Barisal,Barisal Sadar,22.71225,90.360876,cereals and tubers,Wheat flour,KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Barisal,Barisal,Barisal Sadar,22.71225,90.360876,oil and fats,Oil (palm),L,forecast,Retail,BDT,0.0,0.0
2023-03-15,Barisal,Barisal,Barisal Sadar,22.71225,90.360876,pulses and nuts,Lentils (masur),KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Barisal,Bhola,Bhola Sadar,22.6857,90.644301,pulses and nuts,Lentils (masur),KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Barisal,Jhalokati,Jhalokati Sadar,22.701071,90.204123,cereals and tubers,Rice (coarse),KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Barisal,Jhalokati,Jhalokati Sadar,22.701071,90.204123,cereals and tubers,Wheat flour,KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Barisal,Jhalokati,Jhalokati Sadar,22.701071,90.204123,pulses and nuts,Lentils (masur),KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Barisal,Jhalokati,Patuakhali Sadar,22.724535,90.251308,cereals and tubers,Wheat flour,KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Barisal,Jhalokati,Patuakhali Sadar,22.724535,90.251308,pulses and nuts,Lentils (masur),KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Barisal,Pirojpur,Pirojpur Sadar,22.580932,89.969325,cereals and tubers,Wheat flour,KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Barisal,Pirojpur,Pirojpur Sadar,22.580932,89.969325,oil and fats,Oil (palm),L,forecast,Retail,BDT,0.0,0.0
2023-03-15,Chittagong,Bandarban,Bandarban Sadar,22.219697,92.221897,cereals and tubers,Wheat flour,KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Chittagong,Bandarban,Bandarban Sadar,22.219697,92.221897,oil and fats,Oil (palm),L,forecast,Retail,BDT,0.0,0.0
2023-03-15,Chittagong,Bandarban,Bandarban Sadar,22.219697,92.221897,pulses and nuts,Lentils (masur),KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Chittagong,Brahamanbaria,Brahmonbaria Sadar,23.97548,91.111209,cereals and tubers,Wheat flour,KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Chittagong,Brahamanbaria,Brahmonbaria Sadar,23.97548,91.111209,oil and fats,Oil (palm),L,forecast,Retail,BDT,0.0,0.0
2023-03-15,Chittagong,Brahamanbaria,Brahmonbaria Sadar,23.97548,91.111209,pulses and nuts,Lentils (masur),KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Chittagong,Chandpur,Chandpur Sadar,23.236997,90.65995,cereals and tubers,Wheat flour,KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Chittagong,Chittagong,Chittagong Sadar,22.570842,91.805812,cereals and tubers,Rice (coarse),KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Chittagong,Chittagong,Chittagong Sadar,22.570842,91.805812,cereals and tubers,Wheat flour,KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Chittagong,Chittagong,Chittagong Sadar,22.570842,91.805812,oil and fats,Oil (palm),L,forecast,Retail,BDT,0.0,0.0
2023-03-15,Chittagong,Comilla,Comilla Sadar,23.485893,91.184184,cereals and tubers,Rice (coarse),KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Chittagong,Comilla,Comilla Sadar,23.485893,91.184184,cereals and tubers,Wheat flour,KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Chittagong,Comilla,Comilla Sadar,23.485893,91.184184,oil and fats,Oil (palm),L,forecast,Retail,BDT,0.0,0.0
2023-03-15,Chittagong,Comilla,Comilla Sadar,23.485893,91.184184,pulses and nuts,Lentils (masur),KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Chittagong,Cox'S Bazar,Cox`s Bazar Sadar,21.465323,91.976912,cereals and tubers,Wheat flour,KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Chittagong,Cox'S Bazar,Cox`s Bazar Sadar,21.465323,91.976912,oil and fats,Oil (palm),L,forecast,Retail,BDT,0.0,0.0
2023-03-15,Chittagong,Cox'S Bazar,Cox`s Bazar Sadar,21.465323,91.976912,pulses and nuts,Lentils (masur),KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Chittagong,Feni,Feni Sadar,23.009219,91.399348,cereals and tubers,Wheat flour,KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Chittagong,Feni,Feni Sadar,23.009219,91.399348,pulses and nuts,Lentils (masur),KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Chittagong,Khagrachhari,Khagrachari Sadar,23.105477,91.98296,cereals and tubers,Wheat flour,KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Chittagong,Khagrachhari,Khagrachari Sadar,23.105477,91.98296,oil and fats,Oil (palm),L,forecast,Retail,BDT,0.0,0.0
2023-03-15,Chittagong,Lakshmipur,Laxmipur Sadar,22.941107,90.828156,cereals and tubers,Wheat flour,KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Chittagong,Lakshmipur,Laxmipur Sadar,22.941107,90.828156,oil and fats,Oil (palm),L,forecast,Retail,BDT,0.0,0.0
2023-03-15,Chittagong,Noakhali,Noakhali Sadar,22.885423,91.105533,cereals and tubers,Rice (coarse),KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Chittagong,Noakhali,Noakhali Sadar,22.885423,91.105533,cereals and tubers,Wheat flour,KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Chittagong,Noakhali,Noakhali Sadar,22.885423,91.105533,pulses and nuts,Lentils (masur),KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Chittagong,Rangamati,Rangamati Sadar,22.668955,92.19338,cereals and tubers,Rice (coarse),KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Chittagong,Rangamati,Rangamati Sadar,22.668955,92.19338,cereals and tubers,Wheat flour,KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Chittagong,Rangamati,Rangamati Sadar,22.668955,92.19338,oil and fats,Oil (palm),L,forecast,Retail,BDT,0.0,0.0
2023-03-15,Chittagong,Rangamati,Rangamati Sadar,22.668955,92.19338,pulses and nuts,Lentils (masur),KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Dhaka,Dhaka,Dhaka Sadar,23.733557,90.383758,cereals and tubers,Rice (coarse),KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Dhaka,Dhaka,Dhaka Sadar,23.733557,90.383758,cereals and tubers,Wheat flour,KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Dhaka,Faridpur,Faridpur Sadar,23.592954,89.813063,cereals and tubers,Rice (coarse),KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Dhaka,Faridpur,Faridpur Sadar,23.592954,89.813063,cereals and tubers,Wheat flour,KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Dhaka,Faridpur,Faridpur Sadar,23.592954,89.813063,oil and fats,Oil (palm),L,forecast,Retail,BDT,0.0,0.0
2023-03-15,Dhaka,Gazipur,Gazipur Sadar,24.001029,90.416087,cereals and tubers,Rice (coarse),KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Dhaka,Gazipur,Gazipur Sadar,24.001029,90.416087,cereals and tubers,Wheat flour,KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Dhaka,Gazipur,Gazipur Sadar,24.001029,90.416087,oil and fats,Oil (palm),L,forecast,Retail,BDT,0.0,0.0
2023-03-15,Dhaka,Gazipur,Gazipur Sadar,24.001029,90.416087,pulses and nuts,Lentils (masur),KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Dhaka,Gopalganj,Gopalgonj Sadar,23.009943,89.827767,cereals and tubers,Rice (coarse),KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Dhaka,Gopalganj,Gopalgonj Sadar,23.009943,89.827767,oil and fats,Oil (palm),L,forecast,Retail,BDT,0.0,0.0
2023-03-15,Dhaka,Kishoreganj,Kishoregonj Sadar,24.460548,90.780494,cereals and tubers,Rice (coarse),KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Dhaka,Kishoreganj,Kishoregonj Sadar,24.460548,90.780494,cereals and tubers,Wheat flour,KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Dhaka,Kishoreganj,Kishoregonj Sadar,24.460548,90.780494,pulses and nuts,Lentils (masur),KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Dhaka,Manikganj,Manikganj Sadar,23.865521,90.027655,cereals and tubers,Rice (coarse),KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Dhaka,Manikganj,Manikganj Sadar,23.865521,90.027655,cereals and tubers,Wheat flour,KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Dhaka,Manikganj,Manikganj Sadar,23.865521,90.027655,pulses and nuts,Lentils (masur),KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Dhaka,Munshiganj,Munshiganj Sadar,23.550013,90.526029,cereals and tubers,Wheat flour,KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Dhaka,Munshiganj,Munshiganj Sadar,23.550013,90.526029,pulses and nuts,Lentils (masur),KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Dhaka,Narayanganj,Narayanganj Sadar,23.624656,90.500162,cereals and tubers,Rice (coarse),KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Dhaka,Narsingdi,Narsingdi Sadar,23.939138,90.727139,cereals and tubers,Wheat flour,KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Dhaka,Rajbari,Rajbari Sadar,23.765397,89.648304,cereals and tubers,Rice (coarse),KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Dhaka,Rajbari,Rajbari Sadar,23.765397,89.648304,cereals and tubers,Wheat flour,KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Dhaka,Shariatpur,Shariatpur Sadar,23.219974,90.349367,cereals and tubers,Rice (coarse),KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Dhaka,Shariatpur,Shariatpur Sadar,23.219974,90.349367,pulses and nuts,Lentils (masur),KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Dhaka,Tangail,Tangail sadar Market,24.250265,89.913873,oil and fats,Oil (palm),L,forecast,Retail,BDT,0.0,0.0
2023-03-15,Khulna,Bagerhat,Bagerhat Sadar,22.665347,89.792432,cereals and tubers,Rice (coarse),KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Khulna,Bagerhat,Bagerhat Sadar,22.665347,89.792432,cereals and tubers,Wheat flour,KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Khulna,Bagerhat,Bagerhat Sadar,22.665347,89.792432,oil and fats,Oil (palm),L,forecast,Retail,BDT,0.0,0.0
2023-03-15,Khulna,Chuadanga,Chuadanga Sadar,23.588888,88.93701,cereals and tubers,Rice (coarse),KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Khulna,Chuadanga,Chuadanga Sadar,23.588888,88.93701,oil and fats,Oil (palm),L,forecast,Retail,BDT,0.0,0.0
2023-03-15,Khulna,Jessore,Jessore Sadar,23.161235,89.231688,cereals and tubers,Wheat flour,KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Khulna,Jessore,Jessore Sadar,23.161235,89.231688,oil and fats,Oil (palm),L,forecast,Retail,BDT,0.0,0.0
2023-03-15,Khulna,Jessore,Jessore Sadar,23.161235,89.231688,pulses and nuts,Lentils (masur),KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Khulna,Jhenaidah,Jhenaidah Sadar,23.543897,89.172139,cereals and tubers,Rice (coarse),KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Khulna,Khulna,Khulna Sadar,22.814519,89.552136,cereals and tubers,Rice (coarse),KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Khulna,Khulna,Khulna Sadar,22.814519,89.552136,cereals and tubers,Wheat flour,KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Khulna,Khulna,Khulna Sadar,22.814519,89.552136,oil and fats,Oil (palm),L,forecast,Retail,BDT,0.0,0.0
2023-03-15,Khulna,Khulna,Khulna Sadar,22.814519,89.552136,pulses and nuts,Lentils (masur),KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Khulna,Kushtia,Kushtia Sadar,23.885953,89.08728,cereals and tubers,Rice (coarse),KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Khulna,Kushtia,Kushtia Sadar,23.885953,89.08728,cereals and tubers,Wheat flour,KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Khulna,Kushtia,Kushtia Sadar,23.885953,89.08728,oil and fats,Oil (palm),L,forecast,Retail,BDT,0.0,0.0
2023-03-15,Khulna,Magura,Magura Sadar,23.485296,89.42001,cereals and tubers,Rice (coarse),KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Khulna,Magura,Magura Sadar,23.485296,89.42001,cereals and tubers,Wheat flour,KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Khulna,Meherpur,Meherpur Sadar,23.768677,88.631436,cereals and tubers,Rice (coarse),KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Khulna,Narail,Narail Sadar,23.160571,89.507879,cereals and tubers,Rice (coarse),KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Khulna,Narail,Narail Sadar,23.160571,89.507879,cereals and tubers,Wheat flour,KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Khulna,Narail,Narail Sadar,23.160571,89.507879,oil and fats,Oil (palm),L,forecast,Retail,BDT,0.0,0.0
2023-03-15,Khulna,Satkhira,Satkhira Sadar,22.712563,89.07080500000001,cereals and tubers,Rice (coarse),KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Khulna,Satkhira,Satkhira Sadar,22.712563,89.07080500000001,cereals and tubers,Wheat flour,KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Khulna,Satkhira,Satkhira Sadar,22.712563,89.07080500000001,oil and fats,Oil (palm),L,forecast,Retail,BDT,0.0,0.0
2023-03-15,Khulna,Satkhira,Satkhira Sadar,22.712563,89.07080500000001,pulses and nuts,Lentils (masur),KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Mymensingh,Jamalpur,Jamalpur Sadar,24.927398,89.947978,cereals and tubers,Rice (coarse),KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Mymensingh,Jamalpur,Jamalpur Sadar,24.927398,89.947978,oil and fats,Oil (palm),L,forecast,Retail,BDT,0.0,0.0
2023-03-15,Mymensingh,Jamalpur,Jamalpur Sadar,24.927398,89.947978,pulses and nuts,Lentils (masur),KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Mymensingh,Mymensingh,Mymensing Sadar,24.746167,90.410026,cereals and tubers,Rice (coarse),KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Mymensingh,Mymensingh,Mymensing Sadar,24.746167,90.410026,cereals and tubers,Wheat flour,KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Mymensingh,Mymensingh,Mymensing Sadar,24.746167,90.410026,oil and fats,Oil (palm),L,forecast,Retail,BDT,0.0,0.0
2023-03-15,Mymensingh,Netrakona,Netrakona Sadar,24.881191,90.732867,cereals and tubers,Rice (coarse),KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Mymensingh,Netrakona,Netrakona Sadar,24.881191,90.732867,oil and fats,Oil (palm),L,forecast,Retail,BDT,0.0,0.0
2023-03-15,Mymensingh,Netrakona,Netrakona Sadar,24.881191,90.732867,pulses and nuts,Lentils (masur),KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Mymensingh,Sherpur,Sherpur Sadar,25.019299,90.014477,oil and fats,Oil (palm),L,forecast,Retail,BDT,0.0,0.0
2023-03-15,Rajshahi,Bogra,Bogra Sadar,24.848602,89.372514,oil and fats,Oil (palm),L,forecast,Retail,BDT,0.0,0.0
2023-03-15,Rajshahi,Joypurhat,Jaipurhat Sadar,25.101843,89.026161,cereals and tubers,Wheat flour,KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Rajshahi,Joypurhat,Jaipurhat Sadar,25.101843,89.026161,oil and fats,Oil (palm),L,forecast,Retail,BDT,0.0,0.0
2023-03-15,Rajshahi,Joypurhat,Jaipurhat Sadar,25.101843,89.026161,pulses and nuts,Lentils (masur),KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Rajshahi,Naogaon,Naogaon Sadar,24.807483,88.943705,cereals and tubers,Rice (coarse),KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Rajshahi,Naogaon,Naogaon Sadar,24.807483,88.943705,cereals and tubers,Wheat flour,KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Rajshahi,Naogaon,Naogaon Sadar,24.807483,88.943705,oil and fats,Oil (palm),L,forecast,Retail,BDT,0.0,0.0
2023-03-15,Rajshahi,Natore,Natore Sadar,24.412545,88.984501,cereals and tubers,Rice (coarse),KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Rajshahi,Natore,Natore Sadar,24.412545,88.984501,oil and fats,Oil (palm),L,forecast,Retail,BDT,0.0,0.0
2023-03-15,Rajshahi,Nawabganj,Nawabgonj Sadar,24.602078,88.279827,cereals and tubers,Rice (coarse),KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Rajshahi,Nawabganj,Nawabgonj Sadar,24.602078,88.279827,cereals and tubers,Wheat flour,KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Rajshahi,Nawabganj,Nawabgonj Sadar,24.602078,88.279827,oil and fats,Oil (palm),L,forecast,Retail,BDT,0.0,0.0
2023-03-15,Rajshahi,Nawabganj,Nawabgonj Sadar,24.602078,88.279827,pulses and nuts,Lentils (masur),KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Rajshahi,Pabna,Pabna Sadar,24.006315,89.237345,oil and fats,Oil (palm),L,forecast,Retail,BDT,0.0,0.0
2023-03-15,Rajshahi,Rajshahi,Rajshahi Sadar,24.365515,88.598685,cereals and tubers,Wheat flour,KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Rajshahi,Rajshahi,Rajshahi Sadar,24.365515,88.598685,oil and fats,Oil (palm),L,forecast,Retail,BDT,0.0,0.0
2023-03-15,Rajshahi,Rajshahi,Rajshahi Sadar,24.365515,88.598685,pulses and nuts,Lentils (masur),KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Rajshahi,Sirajganj,Sirajgonj Sadar,24.457389,89.704789,cereals and tubers,Rice (coarse),KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Rajshahi,Sirajganj,Sirajgonj Sadar,24.457389,89.704789,cereals and tubers,Wheat flour,KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Rajshahi,Sirajganj,Sirajgonj Sadar,24.457389,89.704789,oil and fats,Oil (palm),L,forecast,Retail,BDT,0.0,0.0
2023-03-15,Rajshahi,Sirajganj,Sirajgonj Sadar,24.457389,89.704789,pulses and nuts,Lentils (masur),KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Rangpur,Dinajpur,Dinajpur Sadar,25.621748,88.643629,cereals and tubers,Rice (coarse),KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Rangpur,Dinajpur,Dinajpur Sadar,25.621748,88.643629,oil and fats,Oil (palm),L,forecast,Retail,BDT,0.0,0.0
2023-03-15,Rangpur,Dinajpur,Dinajpur Sadar,25.621748,88.643629,pulses and nuts,Lentils (masur),KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Rangpur,Gaibandha,Gaibandha Sadar,25.331922,89.551041,oil and fats,Oil (palm),L,forecast,Retail,BDT,0.0,0.0
2023-03-15,Rangpur,Kurigram,Kurigram Sadar,25.81361,89.649087,cereals and tubers,Rice (coarse),KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Rangpur,Kurigram,Kurigram Sadar,25.81361,89.649087,cereals and tubers,Wheat flour,KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Rangpur,Kurigram,Kurigram Sadar,25.81361,89.649087,oil and fats,Oil (palm),L,forecast,Retail,BDT,0.0,0.0
2023-03-15,Rangpur,Kurigram,Kurigram Sadar,25.81361,89.649087,pulses and nuts,Lentils (masur),KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Rangpur,Lalmonirhat,Lalmonirhat Sadar,25.913275,89.44713,cereals and tubers,Rice (coarse),KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Rangpur,Lalmonirhat,Lalmonirhat Sadar,25.913275,89.44713,oil and fats,Oil (palm),L,forecast,Retail,BDT,0.0,0.0
2023-03-15,Rangpur,Lalmonirhat,Lalmonirhat Sadar,25.913275,89.44713,pulses and nuts,Lentils (masur),KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Rangpur,Nilphamari,Nilphamari Sadar,25.848341,88.871691,cereals and tubers,Wheat flour,KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Rangpur,Nilphamari,Nilphamari Sadar,25.848341,88.871691,oil and fats,Oil (palm),L,forecast,Retail,BDT,0.0,0.0
2023-03-15,Rangpur,Panchagarh,Panchagarh Sadar,26.334302,88.556299,oil and fats,Oil (palm),L,forecast,Retail,BDT,0.0,0.0
2023-03-15,Rangpur,Rangpur,Rangpur Municipality Market,25.748038,89.254719,cereals and tubers,Wheat flour,KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Rangpur,Rangpur,Rangpur Municipality Market,25.748038,89.254719,oil and fats,Oil (palm),L,forecast,Retail,BDT,0.0,0.0
2023-03-15,Rangpur,Thakurgaon,Thakurgaon Sadar,26.020304,88.46925,cereals and tubers,Wheat flour,KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Rangpur,Thakurgaon,Thakurgaon Sadar,26.020304,88.46925,oil and fats,Oil (palm),L,forecast,Retail,BDT,0.0,0.0
2023-03-15,Rangpur,Thakurgaon,Thakurgaon Sadar,26.020304,88.46925,pulses and nuts,Lentils (masur),KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Sylhet,Habiganj,Habigonj Sadar,24.369564,91.41768,cereals and tubers,Rice (coarse),KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Sylhet,Habiganj,Habigonj Sadar,24.369564,91.41768,cereals and tubers,Wheat flour,KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Sylhet,Habiganj,Habigonj Sadar,24.369564,91.41768,oil and fats,Oil (palm),L,forecast,Retail,BDT,0.0,0.0
2023-03-15,Sylhet,Maulvibazar,Maulavibazar Sadar,24.491369,91.763765,cereals and tubers,Rice (coarse),KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Sylhet,Maulvibazar,Maulavibazar Sadar,24.491369,91.763765,cereals and tubers,Wheat flour,KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Sylhet,Maulvibazar,Maulavibazar Sadar,24.491369,91.763765,pulses and nuts,Lentils (masur),KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Sylhet,Sunamganj,Sunamgonj Sadar,25.072282,91.400318,cereals and tubers,Rice (coarse),KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Sylhet,Sunamganj,Sunamgonj Sadar,25.072282,91.400318,cereals and tubers,Wheat flour,KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Sylhet,Sunamganj,Sunamgonj Sadar,25.072282,91.400318,oil and fats,Oil (palm),L,forecast,Retail,BDT,0.0,0.0
2023-03-15,Sylhet,Sunamganj,Sunamgonj Sadar,25.072282,91.400318,pulses and nuts,Lentils (masur),KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Sylhet,Sylhet,Sylhet Sadar,24.890531,91.871936,cereals and tubers,Wheat flour,KG,forecast,Retail,BDT,0.0,0.0
2023-03-15,Sylhet,Sylhet,Sylhet Sadar,24.890531,91.871936,oil and fats,Oil (palm),L,forecast,Retail,BDT,0.0,0.0
2023-03-15,Sylhet,Sylhet,Sylhet Sadar,24.890531,91.871936,pulses and nuts,Lentils (masur),KG,forecast,Retail,BDT,0.0,0.0
2023-04-15,Barisal,Barguna,Barguna Sadar,22.161255,90.120285,oil and fats,Oil (palm),L,forecast,Retail,BDT,0.0,0.0
2023-04-15,Barisal,Barguna,Barguna Sadar,22.161255,90.120285,pulses and nuts,Lentils (masur),KG,forecast,Retail,BDT,0.0,0.0
2023-04-15,Barisal,Barisal,Barisal Sadar,22.71225,90.360876,cereals and tubers,Rice (coarse),KG,forecast,Retail,BDT,0.0,0.0
2023-04-15,Barisal,Barisal,Barisal Sadar,22.71225,90.360876,cereals and tubers,Wheat flour,KG,forecast,Retail,BDT,0.0,0.0
2023-04-15,Barisal,Barisal,Barisal Sadar,22.71225,90.360876,oil and fats,Oil (palm),L,forecast,Retail,BDT,0.0,0.0
2023-04-15,Barisal,Barisal,Barisal Sadar,22.71225,90.360876,pulses and nuts,Lentils (masur),KG,forecast,Retail,BDT,0.0,0.0
2023-04-15,Barisal,Bhola,Bhola Sadar,22.6857,90.644301,pulses and nuts,Lentils (masur),KG,forecast,Retail,BDT,0.0,0.0
2023-04-15,Barisal,Jhalokati,Jhalokati Sadar,22.701071,90.204123,cereals and tubers,Rice (coarse),KG,forecast,Retail,BDT,0.0,0.0
2023-04-15,Barisal,Jhalokati,Jhalokati Sadar,22.701071,90.204123,cereals and tubers,Wheat flour,KG,forecast,Retail,BDT,0.0,0.0
